Command Data:
0.19681715965271, 0.0, -0.1313689112784702
0.2988951206207275, 0.0, -0.1313689112784702
0.4008631706237793, 0.0, -0.1313668876530927
0.5028209686279297, 0.0, -0.1313689112784702
0.6048240661621094, 0.0, -0.1313689112784702
0.7068121433258057, 0.0, -0.1313689112784702
0.8088159561157227, 0.0, -0.1313668876530927
0.9107661247253418, 0.0, -0.1313689112784702
1.012779951095581, 0.0, -0.1313689112784702
1.114770174026489, 0.0, -0.1313689112784702
1.216772079467773, 0.0, -0.1313668876530927
1.318809986114502, 0.0, -0.1313668876530927
1.420834064483643, 0.0, -0.1313689112784702
1.522777080535889, 0.0, -0.1313689112784702
1.624792098999023, 0.0, -0.1313689112784702
1.726739168167114, 0.0, -0.1313689112784702
1.828729152679443, 0.0, -0.1313689112784702
1.9307861328125, 0.0, -0.1313689112784702
2.032700061798096, 0.0, -0.1313689112784702
2.134754180908203, 0.0, -0.1313689112784702
2.236654996871948, 0.0, -0.1313689112784702
2.338680982589722, 0.0, -0.1313689112784702
2.440675973892212, 0.0, -0.1313689112784702
2.542690992355347, 0.0, -0.1313668876530927
2.644691944122314, 0.0, -0.1307822189913781
2.746701955795288, 0.0, -0.1299391532382722
2.848469972610474, 0.0, -0.1293936319783764
2.950705051422119, -1.978798346226885e-05, -0.1288564590247265
3.052628993988037, -5.59844994911583e-05, -0.1284446702492262
3.15461802482605, -0.0001300244304199235, -0.1282065491783444
3.256603956222534, -9.50882182795231e-05, -0.1279200649974295
3.358639001846313, 2.419098376816068e-05, -0.1273594169021675
3.460515022277832, 0.0005617152750997156, -0.1265814334538324
3.562591075897217, 0.001793366450023396, -0.125979172364699
3.664595127105713, 0.00402328547771223, -0.125610724545862
3.76656699180603, 0.007287674410445071, -0.1254778714651686
3.868532180786133, 0.01131561529245964, -0.1247897025770532
3.970584154129028, 0.01590822701390134, -0.123042992991073
4.072556018829346, 0.02122119496026323, -0.1206994840958578
4.174530982971191, 0.02783281785475687, -0.1189629685758403
4.276514053344727, 0.03635439482881854, -0.1181666735922792
4.378514051437378, 0.0470874436973848, -0.1173809077590649
4.480427980422974, 0.05960940008451564, -0.1166036499610492
4.582501173019409, 0.07259268779760696, -0.1162002344568451
4.68451714515686, 0.08520246099584178, -0.1157131210116096
4.786477088928223, 0.09598818891656974, -0.1152621176316338
4.888533115386963, 0.1042757375147432, -0.1142868481177063
4.990473031997681, 0.1099228147277679, -0.1117535825646246
5.092458009719849, 0.1141578814528928, -0.1070729791613298
5.1944739818573, 0.1190855400366475, -0.100287550171203
5.296218156814575, 0.1265184444247228, -0.09199939309139188
5.398451089859009, 0.1379016031055932, -0.08500970836946457
5.500489950180054, 0.1523231293866827, -0.08098792920868447
5.602389097213745, 0.1681097675636389, -0.07705928281530418
5.704214096069336, 0.1843377253005627, -0.07121159790976576
5.806396961212158, 0.2022992590838799, -0.06872097133376112
5.908419132232666, 0.2231408993115565, -0.06866295278275887
6.0103919506073, 0.2507069624375186, -0.06852951660008955
6.112432956695557, 0.2831861261371219, -0.06766143409750269
6.214372158050537, 0.3175673022863981, -0.06645756905610907
6.31635308265686, 0.3498270486026207, -0.06553051938478324
6.418349027633667, 0.3783094292270231, -0.06240862589982831
6.520363092422485, 0.4077181331521609, -0.05590510636646479
6.622262954711914, 0.4450780456941201, -0.05103045907632096
6.724339962005615, 0.4963924065002476, -0.04987749338738762
6.82640814781189, 0.5613281810735464, -0.0498755753903509
6.928339004516602, 0.6340149653242102, -0.04966268621218921
7.030312061309814, 0.7051309404734311, -0.0495418646907315
7.132370948791504, 0.7636252095239064, -0.04953994693232514
7.234281063079834, 0.8006116124847334, -0.04905671498968776
7.336316108703613, 0.8116015269203543, -0.04781067571294715
7.438189029693604, 0.801611937494707, -0.04629891835307977
7.540312051773071, 0.781170915036862, -0.04533939274027465
7.642192125320435, 0.7694978040709939, -0.04523215986698677
7.744266986846924, 0.7818349626765032, -0.04522641535849509
7.846320152282715, 0.8278868107987386, -0.04522833019342024
